Historic Number Of Orders;Average Order Value;First Active;Last Active;Historic Customer Lifetime Value;days active
3.0;137.41;2021-04-11;2022-05-01;408.86;385.0
2.0;155.73;2021-04-07;2022-05-01;309.6;389.0
1.0;173.95999999999998;2021-04-04;2022-05-01;173.61999999999998;392.0
1.0;110.74000000000001;2021-04-13;2022-05-01;110.4;383.0
1.0;110.71000000000001;2021-04-08;2022-05-01;110.37;388.0
1.0;135.45999999999998;2021-03-31;2022-05-01;135.11999999999998;396.0
1.0;213.64;2021-04-12;2022-05-01;213.29999999999998;384.0
2.0;333.21;2021-04-07;2022-05-01;664.56;389.0
1.0;174.32;2021-04-12;2022-05-01;173.98;384.0
4.0;109.81;2021-04-11;2022-05-01;434.35;385.0
4.0;250.53;2021-04-04;2022-05-01;997.26;392.0
1.0;150.97;2021-04-07;2022-05-01;150.63;389.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
1.0;268.25;2021-04-10;2022-05-01;267.91;386.0
4.0;185.42999999999998;2021-04-12;2022-05-01;736.8399999999999;384.0
1.0;136.59;2021-04-07;2022-05-01;136.25;389.0
1.0;164.76999999999998;2021-04-05;2022-05-01;164.42999999999998;391.0
2.0;268.25;2021-03-31;2022-05-01;534.66;396.0
1.0;231.45;2021-04-08;2022-05-01;231.10999999999999;388.0
5.0;125.65;2021-04-06;2022-05-01;621.88;390.0
3.0;173.92999999999998;2021-04-04;2022-05-01;518.4399999999999;392.0
9.0;289.90999999999997;2021-03-31;2022-05-01;2596.81;396.0
2.0;272.53999999999996;2021-04-06;2022-05-01;543.2299999999999;390.0
2.0;150.23;2021-03-28;2022-05-01;298.61;399.0
3.0;143.12;2021-04-07;2022-05-01;425.99;389.0
1.0;110.74000000000001;2021-04-14;2022-05-01;110.4;382.0
1.0;177.42;2021-03-31;2022-05-01;177.07999999999998;396.0
2.0;131.60999999999999;2021-03-28;2022-05-01;261.36;399.0
2.0;99.80000000000001;2021-04-10;2022-05-01;197.75;386.0
1.0;136.59;2021-04-07;2022-05-01;136.25;389.0
2.0;116.43;2021-04-05;2022-05-01;231.01999999999998;391.0
2.0;134.88;2021-04-14;2022-05-01;267.91;382.0
1.0;136.59;2021-04-07;2022-05-01;136.25;389.0
1.0;124.42;2021-03-31;2022-05-01;124.08;396.0
2.0;195.29;2021-03-30;2022-05-01;388.74;397.0
1.0;231.45;2021-04-02;2022-05-01;231.10999999999999;394.0
1.0;91.06;2021-04-08;2022-05-01;90.72;388.0
3.0;89.2;2021-04-07;2022-05-01;264.23;389.0
1.0;193.85999999999999;2021-03-31;2022-05-01;193.51999999999998;396.0
1.0;83.96000000000001;2021-04-11;2022-05-01;83.62;385.0
7.0;152.31;2021-03-31;2022-05-01;1056.75;396.0
1.0;187.76999999999998;2021-04-08;2022-05-01;187.42999999999998;388.0
1.0;125.52000000000001;2021-03-30;2022-05-01;125.18;397.0
1.0;116.46000000000001;2021-04-07;2022-05-01;116.12;389.0
3.0;139.87;2021-03-30;2022-05-01;416.24;397.0
13.0;190.64;2021-03-31;2022-05-01;2459.81;396.0
3.0;84.59;2021-03-30;2022-05-01;250.41;397.0
2.0;113.01;2021-03-30;2022-05-01;224.17;397.0
1.0;380.46;2021-03-31;2022-05-01;380.12;396.0
1.0;96.83;2021-04-14;2022-05-01;96.49;382.0
2.0;191.19;2021-04-02;2022-05-01;380.54;394.0
3.0;94.34;2021-04-06;2022-05-01;279.67;390.0
1.0;174.32;2021-04-08;2022-05-01;173.98;388.0
2.0;90.99000000000001;2021-04-01;2022-05-01;180.13;395.0
1.0;231.45;2021-04-01;2022-05-01;231.10999999999999;395.0
1.0;59.989999999999995;2021-04-19;2022-05-01;59.65;377.0
1.0;177.42;2021-03-30;2022-05-01;177.07999999999998;397.0
3.0;217.26999999999998;2021-04-07;2022-05-01;648.4499999999999;389.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
2.0;119.49000000000001;2021-04-09;2022-05-01;237.13;387.0
4.0;194.41;2021-04-03;2022-05-01;772.76;393.0
3.0;234.04;2021-03-30;2022-05-01;698.76;397.0
3.0;111.96000000000001;2021-04-14;2022-05-01;332.51;382.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
1.0;300.42;2021-04-14;2022-05-01;300.08000000000004;382.0
2.0;211.79;2021-03-30;2022-05-01;421.74;397.0
2.0;423.45;2021-04-06;2022-05-01;845.04;390.0
1.0;91.06;2021-04-10;2022-05-01;90.72;386.0
1.0;88.79;2021-04-13;2022-05-01;88.45;383.0
2.0;151.14999999999998;2021-04-03;2022-05-01;300.44;393.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
1.0;92.33;2021-03-31;2022-05-01;91.99;396.0
1.0;91.06;2021-04-09;2022-05-01;90.72;387.0
1.0;177.42;2021-03-31;2022-05-01;177.07999999999998;396.0
1.0;76.13000000000001;2021-04-12;2022-05-01;75.79;384.0
1.0;179.72;2021-04-16;2022-05-01;179.38;380.0
2.0;218.95;2021-04-06;2022-05-01;436.05;390.0
4.0;136.26999999999998;2021-03-31;2022-05-01;540.2299999999999;396.0
1.0;270.56;2021-04-03;2022-05-01;270.22;393.0
1.0;93.47;2021-03-29;2022-05-01;93.13;398.0
1.0;110.74000000000001;2021-04-08;2022-05-01;110.4;388.0
1.0;123.16000000000001;2021-04-06;2022-05-01;122.82000000000001;390.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
1.0;190.07;2021-03-28;2022-05-01;189.73;399.0
1.0;116.48;2021-04-03;2022-05-01;116.14;393.0
1.0;195.69;2021-04-02;2022-05-01;195.35;394.0
2.0;638.08;2021-03-31;2022-05-01;1274.3000000000002;396.0
1.0;55.449999999999996;2021-04-14;2022-05-01;55.11;382.0
1.0;110.71000000000001;2021-04-16;2022-05-01;110.37;380.0
2.0;201.57;2021-04-05;2022-05-01;401.28000000000003;391.0
1.0;161.76999999999998;2021-04-07;2022-05-01;161.42999999999998;389.0
1.0;175.70999999999998;2021-04-14;2022-05-01;175.36999999999998;382.0
1.0;403.92;2021-04-07;2022-05-01;403.58000000000004;389.0
1.0;91.06;2021-04-08;2022-05-01;90.72;388.0
1.0;110.71000000000001;2021-04-11;2022-05-01;110.37;385.0
1.0;91.06;2021-04-06;2022-05-01;90.72;390.0
4.0;95.2;2021-04-06;2022-05-01;375.92;390.0
2.0;228.32;2021-04-02;2022-05-01;454.79;394.0
3.0;172.42;2021-04-01;2022-05-01;513.9;395.0
1.0;148.45;2021-04-13;2022-05-01;148.10999999999999;383.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
2.0;163.57;2021-04-03;2022-05-01;325.28000000000003;393.0
1.0;98.07000000000001;2021-04-08;2022-05-01;97.73;388.0
1.0;76.13000000000001;2021-04-07;2022-05-01;75.79;389.0
1.0;403.92;2021-04-04;2022-05-01;403.58000000000004;392.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
1.0;371.59999999999997;2021-04-03;2022-05-01;371.26;393.0
2.0;108.38000000000001;2021-02-24;2022-05-01;214.91;431.0
1.0;103.01;2021-02-20;2022-05-01;102.67;435.0
1.0;115.33;2021-02-21;2022-05-01;114.99;434.0
1.0;260.19;2021-03-20;2022-05-01;259.85;407.0
1.0;76.13000000000001;2021-03-09;2022-05-01;75.79;418.0
1.0;231.45;2021-03-02;2022-05-01;231.10999999999999;425.0
1.0;132.01;2021-02-20;2022-05-01;131.67;435.0
1.0;51.989999999999995;2021-02-24;2022-05-01;51.65;431.0
1.0;231.45;2021-03-18;2022-05-01;231.10999999999999;409.0
3.0;186.23;2021-03-18;2022-05-01;555.3399999999999;409.0
3.0;145.91;2021-03-08;2022-05-01;434.38;419.0
11.0;276.31;2021-03-09;2022-05-01;3024.01;418.0
3.0;112.45;2021-02-21;2022-05-01;334.0;434.0
1.0;111.89;2021-02-21;2022-05-01;111.55;434.0
4.0;205.38;2021-02-28;2022-05-01;816.66;427.0
1.0;114.17;2021-03-02;2022-05-01;113.83;425.0
2.0;183.17;2021-02-27;2022-05-01;364.48;428.0
8.0;141.04999999999998;2021-03-05;2022-05-01;1117.45;422.0
1.0;191.22;2021-02-28;2022-05-01;190.88;427.0
2.0;116.77000000000001;2021-03-20;2022-05-01;231.69;407.0
1.0;389.65999999999997;2021-03-08;2022-05-01;389.32;419.0
1.0;244.10999999999999;2021-03-09;2022-05-01;243.76999999999998;418.0
1.0;148.39;2021-02-23;2022-05-01;148.04999999999998;432.0
1.0;99.30000000000001;2021-03-13;2022-05-01;98.96000000000001;414.0
1.0;126.82000000000001;2021-02-22;2022-05-01;126.48;433.0
1.0;173.97;2021-03-07;2022-05-01;173.63;420.0
2.0;139.48;2021-02-21;2022-05-01;277.11;434.0
3.0;126.68;2021-02-28;2022-05-01;376.69;427.0
1.0;63.03;2021-03-19;2022-05-01;62.690000000000005;408.0
1.0;91.08;2021-02-22;2022-05-01;90.74;433.0
1.0;47.379999999999995;2021-03-03;2022-05-01;47.04;424.0
1.0;256.63;2021-02-28;2022-05-01;256.29;427.0
2.0;131.59;2021-02-24;2022-05-01;261.34000000000003;431.0
3.0;164.47;2021-02-26;2022-05-01;490.06;429.0
1.0;81.88000000000001;2021-02-27;2022-05-01;81.54;428.0
1.0;165.51;2021-02-20;2022-05-01;165.17;435.0
4.0;255.89;2021-03-04;2022-05-01;1018.6899999999999;423.0
5.0;292.38;2021-03-16;2022-05-01;1455.52;411.0
1.0;81.88000000000001;2021-02-24;2022-05-01;81.54;431.0
1.0;134.88;2021-02-24;2022-05-01;134.54;431.0
1.0;95.77000000000001;2021-03-06;2022-05-01;95.43;421.0
1.0;105.31;2021-03-16;2022-05-01;104.97;411.0
2.0;113.5;2021-03-14;2022-05-01;225.14999999999998;413.0
2.0;95.32000000000001;2021-02-25;2022-05-01;188.79;430.0
1.0;231.45;2021-03-05;2022-05-01;231.10999999999999;422.0
3.0;170.87;2021-02-21;2022-05-01;509.26;434.0
3.0;114.92;2021-02-24;2022-05-01;341.41;431.0
2.0;86.27000000000001;2021-03-06;2022-05-01;170.7;421.0
1.0;267.82;2021-03-11;2022-05-01;267.48;416.0
2.0;218.81;2021-03-10;2022-05-01;435.76;417.0
2.0;125.11;2021-02-28;2022-05-01;248.35999999999999;427.0
1.0;241.81;2021-02-25;2022-05-01;241.47;430.0
3.0;115.01;2021-02-23;2022-05-01;341.68;432.0
6.0;147.81;2021-03-01;2022-05-01;878.99;426.0
1.0;93.48;2021-03-09;2022-05-01;93.14;418.0
1.0;134.88;2021-03-13;2022-05-01;134.54;414.0
6.0;206.67;2021-03-16;2022-05-01;1232.16;411.0
2.0;110.13000000000001;2021-03-18;2022-05-01;218.41;409.0
5.0;210.42999999999998;2021-03-12;2022-05-01;1045.79;415.0
3.0;147.12;2021-03-20;2022-05-01;438.0;407.0
1.0;137.17999999999998;2021-03-01;2022-05-01;136.83999999999997;426.0
2.0;161.25;2021-02-27;2022-05-01;320.66;428.0
1.0;110.43;2021-02-23;2022-05-01;110.09;432.0
1.0;209.95;2021-03-07;2022-05-01;209.60999999999999;420.0
2.0;209.60999999999999;2021-03-01;2022-05-01;417.37;426.0
1.0;221.10999999999999;2021-03-07;2022-05-01;220.76999999999998;420.0
1.0;687.92;2021-03-18;2022-05-01;687.5799999999999;409.0
4.0;149.64999999999998;2021-03-17;2022-05-01;593.7199999999999;410.0
1.0;110.74000000000001;2021-03-15;2022-05-01;110.4;412.0
1.0;173.95999999999998;2021-03-11;2022-05-01;173.61999999999998;416.0
1.0;193.56;2021-02-20;2022-05-01;193.22;435.0
3.0;200.14999999999998;2021-03-17;2022-05-01;597.0799999999999;410.0
6.0;264.17;2021-03-06;2022-05-01;1577.15;421.0
1.0;233.76;2021-03-10;2022-05-01;233.42;417.0
1.0;109.59;2021-03-07;2022-05-01;109.25;420.0
1.0;273.95;2021-03-05;2022-05-01;273.61;422.0
2.0;146.38;2021-03-09;2022-05-01;290.91;418.0
1.0;231.45;2021-03-03;2022-05-01;231.10999999999999;424.0
1.0;369.42;2021-03-03;2022-05-01;369.08000000000004;424.0
2.0;127.19000000000001;2021-02-28;2022-05-01;252.53;427.0
2.0;184.89;2021-02-24;2022-05-01;367.94;431.0
1.0;115.33;2021-02-22;2022-05-01;114.99;433.0
1.0;137.17999999999998;2021-02-25;2022-05-01;136.83999999999997;430.0
4.0;161.67;2021-03-02;2022-05-01;641.79;425.0
1.0;131.75;2021-03-02;2022-05-01;131.41;425.0
1.0;135.45999999999998;2021-03-11;2022-05-01;135.11999999999998;416.0
1.0;104.87;2021-03-16;2022-05-01;104.53;411.0
1.0;284.92;2021-02-21;2022-05-01;284.58000000000004;434.0
1.0;231.45;2021-02-27;2022-05-01;231.10999999999999;428.0
4.0;105.87;2021-02-28;2022-05-01;418.59000000000003;427.0
1.0;201.23;2021-03-06;2022-05-01;200.89;421.0
1.0;369.42;2021-02-27;2022-05-01;369.08000000000004;428.0
1.0;369.42;2021-03-08;2022-05-01;369.08000000000004;419.0
1.0;394.59999999999997;2021-03-20;2022-05-01;394.26;407.0
3.0;156.98999999999998;2021-03-04;2022-05-01;467.61;423.0
2.0;211.91;2021-03-12;2022-05-01;421.98;415.0
1.0;91.41000000000001;2021-02-21;2022-05-01;91.07000000000001;434.0
2.0;99.81;2021-03-13;2022-05-01;197.78;414.0
1.0;109.28;2021-03-15;2022-05-01;108.94;412.0
1.0;110.74000000000001;2021-03-15;2022-05-01;110.4;412.0
1.0;161.32;2021-03-05;2022-05-01;160.98;422.0
1.0;228.7;2021-02-26;2022-05-01;228.35999999999999;429.0
2.0;94.67;2021-02-24;2022-05-01;187.48;431.0
1.0;91.08;2021-02-24;2022-05-01;90.74;431.0
4.0;141.12;2021-02-22;2022-05-01;559.61;433.0
1.0;153.23999999999998;2021-03-20;2022-05-01;152.89999999999998;407.0
1.0;145.54999999999998;2021-03-06;2022-05-01;145.20999999999998;421.0
1.0;90.69000000000001;2021-02-20;2022-05-01;90.35000000000001;435.0
1.0;118.65;2021-03-09;2022-05-01;118.31;418.0
4.0;123.4;2021-02-22;2022-05-01;488.73;433.0
1.0;394.59999999999997;2021-02-28;2022-05-01;394.26;427.0
1.0;76.13000000000001;2021-02-22;2022-05-01;75.79;433.0
1.0;180.41;2021-03-09;2022-05-01;180.07;418.0
2.0;120.05000000000001;2021-02-22;2022-05-01;238.25;433.0
1.0;104.87;2021-02-25;2022-05-01;104.53;430.0
3.0;196.03;2021-03-18;2022-05-01;584.74;409.0
1.0;90.97;2021-03-17;2022-05-01;90.63;410.0
3.0;97.97;2021-03-01;2022-05-01;290.55;426.0
6.0;160.23999999999998;2021-03-01;2022-05-01;953.56;426.0
1.0;403.92;2021-03-12;2022-05-01;403.58000000000004;415.0
1.0;126.72;2021-02-28;2022-05-01;126.38;427.0
5.0;171.38;2021-02-21;2022-05-01;850.5;434.0
2.0;134.20999999999998;2021-03-07;2022-05-01;266.56;420.0
5.0;195.84;2021-03-09;2022-05-01;972.81;418.0
1.0;109.59;2021-03-07;2022-05-01;109.25;420.0
1.0;244.69;2021-02-27;2022-05-01;244.35;428.0
1.0;225.72;2021-03-19;2022-05-01;225.38;408.0
1.0;115.38000000000001;2021-03-07;2022-05-01;115.04;420.0
1.0;143.89;2021-03-08;2022-05-01;143.54999999999998;419.0
5.0;236.72;2021-02-28;2022-05-01;1177.23;427.0
5.0;196.25;2021-03-02;2022-05-01;974.87;425.0
1.0;338.96;2021-02-26;2022-05-01;338.62;429.0
1.0;221.10999999999999;2021-03-04;2022-05-01;220.76999999999998;423.0
4.0;148.79;2021-03-17;2022-05-01;590.31;410.0
1.0;110.74000000000001;2021-02-21;2022-05-01;110.4;434.0
2.0;248.23;2021-02-21;2022-05-01;494.6;434.0
6.0;219.25;2021-03-06;2022-05-01;1307.5900000000001;421.0
1.0;87.62;2021-03-12;2022-05-01;87.28;415.0
5.0;179.89999999999998;2021-03-09;2022-05-01;893.13;418.0
2.0;138.73;2021-03-17;2022-05-01;275.62;410.0
1.0;116.47;2021-03-04;2022-05-01;116.13;423.0
2.0;137.87;2021-03-10;2022-05-01;273.89000000000004;417.0
3.0;217.47;2021-02-26;2022-05-01;649.06;429.0
2.0;191.20999999999998;2021-02-27;2022-05-01;380.57;428.0
1.0;87.62;2021-02-24;2022-05-01;87.28;431.0
2.0;231.04999999999998;2021-02-27;2022-05-01;460.26;428.0
2.0;164.78;2021-03-19;2022-05-01;327.71000000000004;408.0
1.0;187.76999999999998;2021-02-23;2022-05-01;187.42999999999998;432.0
1.0;187.76999999999998;2021-03-02;2022-05-01;187.42999999999998;425.0
3.0;194.6;2021-02-22;2022-05-01;580.4399999999999;433.0
3.0;260.46999999999997;2021-03-07;2022-05-01;778.05;420.0
2.0;257.33;2021-02-25;2022-05-01;512.81;430.0
2.0;113.96000000000001;2021-03-10;2022-05-01;226.07;417.0
3.0;302.74;2021-03-13;2022-05-01;904.86;414.0
3.0;230.69;2021-03-14;2022-05-01;688.7199999999999;413.0
5.0;209.37;2021-03-18;2022-05-01;1040.47;409.0
1.0;88.89;2021-03-06;2022-05-01;88.55;421.0
1.0;202.26;2021-03-11;2022-05-01;201.92;416.0
2.0;150.39;2021-02-23;2022-05-01;298.93;432.0
1.0;116.46000000000001;2021-02-27;2022-05-01;116.12;428.0
1.0;760.3199999999999;2021-02-27;2022-05-01;759.9799999999999;428.0
1.0;369.42;2021-03-01;2022-05-01;369.08000000000004;426.0
3.0;136.31;2021-03-13;2022-05-01;405.57;414.0
1.0;231.45;2021-03-12;2022-05-01;231.10999999999999;415.0
1.0;106.7;2021-03-09;2022-05-01;106.36;418.0
4.0;125.64;2021-02-22;2022-05-01;497.68;433.0
4.0;117.49000000000001;2021-03-12;2022-05-01;465.11;415.0
4.0;131.0;2021-03-07;2022-05-01;519.14;420.0
1.0;89.41000000000001;2021-02-22;2022-05-01;89.07000000000001;433.0
3.0;188.88;2021-03-01;2022-05-01;563.28;426.0
3.0;1.51;2021-03-07;2022-05-01;1.17;420.0
3.0;199.51999999999998;2021-03-05;2022-05-01;595.1899999999999;422.0
1.0;115.38000000000001;2021-03-14;2022-05-01;115.04;413.0
1.0;89.41000000000001;2021-02-23;2022-05-01;89.07000000000001;432.0
1.0;231.45;2021-03-01;2022-05-01;231.10999999999999;426.0
2.0;159.73;2021-03-15;2022-05-01;317.62;412.0
1.0;133.73;2021-02-25;2022-05-01;133.39;430.0
5.0;222.78;2021-03-17;2022-05-01;1107.5;410.0
6.0;145.0;2021-02-26;2022-05-01;862.13;429.0
1.0;369.42;2021-03-12;2022-05-01;369.08000000000004;415.0
7.0;142.22;2021-02-24;2022-05-01;986.16;431.0
2.0;148.16;2021-02-21;2022-05-01;294.47;434.0
1.0;149.35999999999999;2021-02-22;2022-05-01;149.01999999999998;433.0
1.0;103.01;2021-02-20;2022-05-01;102.67;435.0
3.0;115.73;2021-03-13;2022-05-01;343.84000000000003;414.0
2.0;116.46000000000001;2021-03-21;2022-05-01;231.07;406.0
1.0;231.45;2021-03-02;2022-05-01;231.10999999999999;425.0
4.0;241.45999999999998;2021-03-05;2022-05-01;960.9699999999999;422.0
1.0;100.72;2021-03-14;2022-05-01;100.38;413.0
3.0;132.19;2021-02-21;2022-05-01;393.21000000000004;434.0
1.0;71.54;2021-03-09;2022-05-01;71.2;418.0
3.0;294.05;2021-03-07;2022-05-01;878.78;420.0
1.0;99.52000000000001;2021-03-02;2022-05-01;99.18;425.0
1.0;185.47;2021-03-05;2022-05-01;185.13;422.0
6.0;149.14999999999998;2021-03-16;2022-05-01;887.01;411.0
2.0;295.53;2021-03-04;2022-05-01;589.1999999999999;423.0
1.0;164.66;2021-03-13;2022-05-01;164.32;414.0
1.0;233.76;2021-02-25;2022-05-01;233.42;430.0
1.0;115.33;2021-03-16;2022-05-01;114.99;411.0
1.0;150.51999999999998;2021-03-07;2022-05-01;150.17999999999998;420.0
1.0;78.43;2021-03-07;2022-05-01;78.09;420.0
1.0;101.08;2021-03-13;2022-05-01;100.74;414.0
5.0;185.79999999999998;2021-02-22;2022-05-01;922.64;433.0
6.0;236.25;2021-03-17;2022-05-01;1409.6000000000001;410.0
1.0;114.19000000000001;2021-02-27;2022-05-01;113.85000000000001;428.0
1.0;245.25;2021-03-07;2022-05-01;244.91;420.0
6.0;177.16;2021-03-19;2022-05-01;1055.0500000000002;408.0
1.0;109.39;2021-03-04;2022-05-01;109.05;423.0
2.0;82.98;2021-02-22;2022-05-01;164.10999999999999;433.0
1.0;399.31;2021-03-09;2022-05-01;398.97;418.0
4.0;119.65;2021-03-21;2022-05-01;473.72;406.0
2.0;273.42;2021-02-27;2022-05-01;544.99;428.0
1.0;120.98;2021-03-16;2022-05-01;120.64;411.0
1.0;150.97;2021-03-16;2022-05-01;150.63;411.0
1.0;60.04;2021-03-07;2022-05-01;59.7;420.0
2.0;165.06;2021-03-16;2022-05-01;328.27000000000004;411.0
5.0;185.26999999999998;2021-03-06;2022-05-01;919.9599999999999;421.0
1.0;177.42;2021-03-10;2022-05-01;177.07999999999998;417.0
1.0;123.68;2021-03-23;2022-05-01;123.34;404.0
1.0;599.36;2021-03-12;2022-05-01;599.02;415.0
3.0;167.29999999999998;2021-02-21;2022-05-01;498.55;434.0
2.0;184.63;2021-03-01;2022-05-01;367.40000000000003;426.0
2.0;182.01;2021-02-24;2022-05-01;362.17;431.0
6.0;172.95;2021-03-19;2022-05-01;1029.8000000000002;408.0
1.0;249.85999999999999;2021-03-06;2022-05-01;249.51999999999998;421.0
1.0;277.44;2021-03-03;2022-05-01;277.1;424.0
4.0;102.33;2021-03-20;2022-05-01;404.47;407.0
1.0;231.45;2021-03-01;2022-05-01;231.10999999999999;426.0
1.0;89.82000000000001;2021-02-28;2022-05-01;89.48;427.0
6.0;111.63000000000001;2021-02-20;2022-05-01;661.89;435.0
1.0;114.4;2021-02-20;2022-05-01;114.06;435.0
8.0;189.56;2021-03-16;2022-05-01;1505.5800000000002;411.0
1.0;240.66;2021-02-21;2022-05-01;240.32;434.0
1.0;76.13000000000001;2021-03-09;2022-05-01;75.79;418.0
2.0;81.27000000000001;2021-02-20;2022-05-01;160.69;435.0
2.0;260.37;2021-03-08;2022-05-01;518.89;419.0
7.0;135.87;2021-03-07;2022-05-01;941.66;420.0
5.0;160.25;2021-02-22;2022-05-01;794.8499999999999;433.0
1.0;90.03;2021-03-09;2022-05-01;89.69;418.0
1.0;231.45;2021-03-02;2022-05-01;231.10999999999999;425.0
1.0;187.76999999999998;2021-02-23;2022-05-01;187.42999999999998;432.0
3.0;148.28;2021-02-26;2022-05-01;441.49;429.0
1.0;118.15;2021-03-14;2022-05-01;117.81;413.0
1.0;91.08;2021-02-21;2022-05-01;90.74;434.0
1.0;135.45999999999998;2021-03-05;2022-05-01;135.11999999999998;422.0
3.0;242.07999999999998;2021-03-17;2022-05-01;722.89;410.0
4.0;212.0;2021-02-20;2022-05-01;843.13;435.0
2.0;183.45;2021-03-01;2022-05-01;365.06;426.0
1.0;118.21000000000001;2021-02-21;2022-05-01;117.87;434.0
1.0;104.87;2021-02-21;2022-05-01;104.53;434.0
1.0;103.39;2021-02-20;2022-05-01;103.05;435.0
4.0;190.53;2021-03-12;2022-05-01;757.25;415.0
4.0;118.49000000000001;2021-02-27;2022-05-01;469.07;428.0
2.0;122.79;2021-03-07;2022-05-01;243.73999999999998;420.0
1.0;369.42;2021-03-03;2022-05-01;369.08000000000004;424.0
1.0;241.31;2021-02-24;2022-05-01;240.97;431.0
1.0;260.18;2021-03-06;2022-05-01;259.84000000000003;421.0
2.0;247.73;2021-02-28;2022-05-01;493.61;427.0
1.0;110.71000000000001;2021-03-18;2022-05-01;110.37;409.0
2.0;194.42999999999998;2021-03-11;2022-05-01;387.02000000000004;416.0
1.0;51.51;2021-03-01;2022-05-01;51.17;426.0
1.0;163.97;2021-03-02;2022-05-01;163.63;425.0
2.0;107.27000000000001;2021-03-20;2022-05-01;212.67999999999998;407.0
5.0;130.32;2021-02-22;2022-05-01;645.1999999999999;433.0
6.0;171.67999999999998;2021-02-28;2022-05-01;1022.1999999999999;427.0
1.0;92.33;2021-02-24;2022-05-01;91.99;431.0
3.0;141.48999999999998;2021-03-05;2022-05-01;421.12;422.0
1.0;157.87;2021-03-13;2022-05-01;157.53;414.0
2.0;127.11;2021-02-21;2022-05-01;252.35999999999999;434.0
8.0;295.75;2021-02-25;2022-05-01;2355.13;430.0
1.0;110.74000000000001;2021-03-09;2022-05-01;110.4;418.0
1.0;369.42;2021-02-28;2022-05-01;369.08000000000004;427.0
3.0;129.73;2021-02-21;2022-05-01;385.82;434.0
1.0;369.42;2021-02-28;2022-05-01;369.08000000000004;427.0
1.0;177.42;2021-03-08;2022-05-01;177.07999999999998;419.0
1.0;123.38000000000001;2021-03-06;2022-05-01;123.04;421.0
2.0;84.19000000000001;2021-02-26;2022-05-01;166.51999999999998;429.0
5.0;150.5;2021-03-07;2022-05-01;746.11;420.0
11.0;283.40999999999997;2021-02-28;2022-05-01;3102.1;427.0
1.0;242.14999999999998;2021-03-17;2022-05-01;241.80999999999997;410.0
3.0;328.99;2021-03-09;2022-05-01;983.61;418.0
2.0;168.79999999999998;2021-03-06;2022-05-01;335.75;421.0
5.0;213.75;2021-03-06;2022-05-01;1062.3600000000001;421.0
4.0;117.76;2021-02-27;2022-05-01;466.18;428.0
1.0;88.89;2021-03-05;2022-05-01;88.55;422.0
7.0;180.13;2021-03-01;2022-05-01;1251.5;426.0
7.0;206.01;2021-02-24;2022-05-01;1432.7;431.0
2.0;159.35999999999999;2021-03-18;2022-05-01;316.88;409.0
1.0;176.28;2021-03-06;2022-05-01;175.94;421.0
6.0;152.14;2021-03-15;2022-05-01;904.9699999999999;412.0
3.0;217.85999999999999;2021-02-25;2022-05-01;650.2199999999999;430.0
3.0;241.56;2021-05-04;2022-05-01;721.3299999999999;362.0
2.0;171.20999999999998;2021-09-11;2022-05-01;340.57;232.0
2.0;188.81;2021-03-10;2022-05-01;375.76;417.0
2.0;151.26999999999998;2021-03-20;2022-05-01;300.68;407.0
1.0;288.93;2021-03-03;2022-05-01;288.59000000000003;424.0
1.0;220.88;2021-03-12;2022-05-01;220.54;415.0
2.0;183.85;2021-03-02;2022-05-01;365.86;425.0
1.0;393.90999999999997;2021-03-17;2022-05-01;393.57;410.0
1.0;117.06;2021-03-11;2022-05-01;116.72;416.0
1.0;93.51;2021-02-20;2022-05-01;93.17;435.0
1.0;169.95;2021-03-10;2022-05-01;169.60999999999999;417.0
1.0;76.13000000000001;2021-03-09;2022-05-01;75.79;418.0
3.0;167.7;2021-03-14;2022-05-01;499.75;413.0
5.0;130.47;2021-03-20;2022-05-01;645.9499999999999;407.0
1.0;257.1;2021-03-12;2022-05-01;256.76;415.0
6.0;135.07;2021-02-20;2022-05-01;802.54;435.0
1.0;229.5;2021-03-12;2022-05-01;229.16;415.0
3.0;175.35;2021-03-21;2022-05-01;522.6999999999999;406.0
2.0;217.60999999999999;2021-06-15;2022-05-01;433.38;320.0
2.0;139.85999999999999;2021-06-21;2022-05-01;277.87;314.0
3.0;145.04;2021-07-01;2022-05-01;431.76;304.0
2.0;117.76;2021-06-16;2022-05-01;233.67;319.0
1.0;113.01;2021-06-23;2022-05-01;112.67;312.0
1.0;116.44000000000001;2021-06-15;2022-05-01;116.10000000000001;320.0
1.0;88.77000000000001;2021-06-23;2022-05-01;88.43;312.0
1.0;185.47;2021-06-21;2022-05-01;185.13;314.0
1.0;113.31;2021-06-14;2022-05-01;112.97;321.0
1.0;108.59;2021-06-12;2022-05-01;108.25;323.0
5.0;186.39;2021-06-28;2022-05-01;925.56;307.0
1.0;208.45999999999998;2021-06-12;2022-05-01;208.11999999999998;323.0
1.0;229.95999999999998;2021-06-24;2022-05-01;229.61999999999998;311.0
